image_uid,file_name,facet,term_key,label,similarity_score,source,vocabulary_version
a952ecce9c3a48dd85ab24d8444e6c5a,A1c182a.jpg,condition,object_wear,Object wear,0.269963,clip,1.0
abfcde5f6ea24a37a44e1978b8063618,A1c182b.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
abfcde5f6ea24a37a44e1978b8063618,A1c182b.jpg,scene_type,object_study,Object study,0.251332,clip,1.0
abfcde5f6ea24a37a44e1978b8063618,A1c182b.jpg,shot_type,detail,Detail,0.247707,clip,1.0
abfcde5f6ea24a37a44e1978b8063618,A1c182b.jpg,people,no_people,No people,,threshold_rule,1.0
abfcde5f6ea24a37a44e1978b8063618,A1c182b.jpg,condition,object_wear,Object wear,0.263515,clip,1.0
252ecb57234845c4af7bc96734cb7933,A1c182c.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
252ecb57234845c4af7bc96734cb7933,A1c182c.jpg,scene_type,object_study,Object study,0.25543,clip,1.0
252ecb57234845c4af7bc96734cb7933,A1c182c.jpg,shot_type,detail,Detail,0.260734,clip,1.0
252ecb57234845c4af7bc96734cb7933,A1c182c.jpg,people,no_people,No people,,threshold_rule,1.0
252ecb57234845c4af7bc96734cb7933,A1c182c.jpg,condition,object_wear,Object wear,0.282448,clip,1.0
97aee6f967c945d695975dcc70057a08,A1c185.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
97aee6f967c945d695975dcc70057a08,A1c185.jpg,scene_type,object_study,Object study,0.2305,clip,1.0
97aee6f967c945d695975dcc70057a08,A1c185.jpg,shot_type,detail,Detail,0.233159,clip,1.0
97aee6f967c945d695975dcc70057a08,A1c185.jpg,people,no_people,No people,,threshold_rule,1.0
97aee6f967c945d695975dcc70057a08,A1c185.jpg,condition,rust,Rust or corrosion,0.240983,clip,1.0
97aee6f967c945d695975dcc70057a08,A1c185.jpg,condition,object_wear,Object wear,0.264917,clip,1.0
633d22d760cd41b498d04160f67fe622,A1c186.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
633d22d760cd41b498d04160f67fe622,A1c186.jpg,scene_type,object_study,Object study,0.264627,clip,1.0
633d22d760cd41b498d04160f67fe622,A1c186.jpg,shot_type,detail,Detail,0.24412,clip,1.0
633d22d760cd41b498d04160f67fe622,A1c186.jpg,people,no_people,No people,,threshold_rule,1.0
633d22d760cd41b498d04160f67fe622,A1c186.jpg,condition,object_wear,Object wear,0.277262,clip,1.0
b6eb875e3a864400a71bd04bcca12332,A1c186a.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
b6eb875e3a864400a71bd04bcca12332,A1c186a.jpg,scene_type,object_study,Object study,0.232779,clip,1.0
b6eb875e3a864400a71bd04bcca12332,A1c186a.jpg,shot_type,detail,Detail,0.258405,clip,1.0
b6eb875e3a864400a71bd04bcca12332,A1c186a.jpg,people,no_people,No people,,threshold_rule,1.0
b6eb875e3a864400a71bd04bcca12332,A1c186a.jpg,condition,object_wear,Object wear,0.259001,clip,1.0
5ce98ac973224a99a7ec0de795536a75,A1c187.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
5ce98ac973224a99a7ec0de795536a75,A1c187.jpg,scene_type,object_study,Object study,0.24119,clip,1.0
5ce98ac973224a99a7ec0de795536a75,A1c187.jpg,shot_type,detail,Detail,0.248261,clip,1.0
5ce98ac973224a99a7ec0de795536a75,A1c187.jpg,people,no_people,No people,,threshold_rule,1.0
5ce98ac973224a99a7ec0de795536a75,A1c187.jpg,condition,object_wear,Object wear,0.272347,clip,1.0
6dc1011aee7d4d2197d5d80706d5644e,A1c188.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
6dc1011aee7d4d2197d5d80706d5644e,A1c188.jpg,scene_type,object_study,Object study,0.216174,clip,1.0
6dc1011aee7d4d2197d5d80706d5644e,A1c188.jpg,shot_type,detail,Detail,0.222968,clip,1.0
6dc1011aee7d4d2197d5d80706d5644e,A1c188.jpg,people,no_people,No people,,threshold_rule,1.0
6dc1011aee7d4d2197d5d80706d5644e,A1c188.jpg,condition,object_wear,Object wear,0.240677,clip,1.0
3dd2407d7a974b72bf105821bf6e5b62,A1c190.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
3dd2407d7a974b72bf105821bf6e5b62,A1c190.jpg,scene_type,object_study,Object study,0.241836,clip,1.0
3dd2407d7a974b72bf105821bf6e5b62,A1c190.jpg,shot_type,detail,Detail,0.254115,clip,1.0
3dd2407d7a974b72bf105821bf6e5b62,A1c190.jpg,people,no_people,No people,,threshold_rule,1.0
3dd2407d7a974b72bf105821bf6e5b62,A1c190.jpg,condition,object_wear,Object wear,0.269329,clip,1.0
dc381f2462144b0f9acecb4f29d04cf5,A1c191.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
dc381f2462144b0f9acecb4f29d04cf5,A1c191.jpg,scene_type,interior,Interior,0.225687,clip,1.0
dc381f2462144b0f9acecb4f29d04cf5,A1c191.jpg,shot_type,detail,Detail,0.243295,clip,1.0
dc381f2462144b0f9acecb4f29d04cf5,A1c191.jpg,people,no_people,No people,,threshold_rule,1.0
dc381f2462144b0f9acecb4f29d04cf5,A1c191.jpg,room,kitchen,Kitchen,0.295304,clip,1.0
dc381f2462144b0f9acecb4f29d04cf5,A1c191.jpg,condition,rust,Rust or corrosion,0.258015,clip,1.0
dc381f2462144b0f9acecb4f29d04cf5,A1c191.jpg,condition,object_wear,Object wear,0.281237,clip,1.0
66f184b666714f0b8dd3550fb858a630,A1c192.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
66f184b666714f0b8dd3550fb858a630,A1c192.jpg,scene_type,object_study,Object study,0.296223,clip,1.0
66f184b666714f0b8dd3550fb858a630,A1c192.jpg,shot_type,detail,Detail,0.232275,clip,1.0
66f184b666714f0b8dd3550fb858a630,A1c192.jpg,people,partial_person,Part of a person,0.248761,clip,1.0
66f184b666714f0b8dd3550fb858a630,A1c192.jpg,activity,working,Working,0.25466,clip,1.0
66f184b666714f0b8dd3550fb858a630,A1c192.jpg,activity,cooking,Cooking,0.263767,clip,1.0
66f184b666714f0b8dd3550fb858a630,A1c192.jpg,activity,music,Playing music,0.241602,clip,1.0
66f184b666714f0b8dd3550fb858a630,A1c192.jpg,condition,object_wear,Object wear,0.265672,clip,1.0
3647dd8b2aff491f92d29213a0f06e6a,A1c194b.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
3647dd8b2aff491f92d29213a0f06e6a,A1c194b.jpg,scene_type,object_study,Object study,0.219577,clip,1.0
3647dd8b2aff491f92d29213a0f06e6a,A1c194b.jpg,shot_type,detail,Detail,0.218729,clip,1.0
3647dd8b2aff491f92d29213a0f06e6a,A1c194b.jpg,people,no_people,No people,,threshold_rule,1.0
c6397fdd335548a1a6f7ef113b70cbc6,A1c195a.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
c6397fdd335548a1a6f7ef113b70cbc6,A1c195a.jpg,scene_type,interior,Interior,0.231016,clip,1.0
c6397fdd335548a1a6f7ef113b70cbc6,A1c195a.jpg,shot_type,detail,Detail,0.250848,clip,1.0
c6397fdd335548a1a6f7ef113b70cbc6,A1c195a.jpg,people,no_people,No people,,threshold_rule,1.0
c6397fdd335548a1a6f7ef113b70cbc6,A1c195a.jpg,room,museum_display,Museum display,0.253327,clip,1.0
c6397fdd335548a1a6f7ef113b70cbc6,A1c195a.jpg,condition,object_wear,Object wear,0.266823,clip,1.0
b4d75ef2928442aabaf8eadba10c2c69,A1c195b.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
b4d75ef2928442aabaf8eadba10c2c69,A1c195b.jpg,scene_type,object_study,Object study,0.261511,clip,1.0
b4d75ef2928442aabaf8eadba10c2c69,A1c195b.jpg,shot_type,detail,Detail,0.259331,clip,1.0
b4d75ef2928442aabaf8eadba10c2c69,A1c195b.jpg,people,no_people,No people,,threshold_rule,1.0
b4d75ef2928442aabaf8eadba10c2c69,A1c195b.jpg,condition,object_wear,Object wear,0.297233,clip,1.0
db4ff0a9e48440a2b2728165e51ba323,A1c195c.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
db4ff0a9e48440a2b2728165e51ba323,A1c195c.jpg,scene_type,object_study,Object study,0.260056,clip,1.0
db4ff0a9e48440a2b2728165e51ba323,A1c195c.jpg,shot_type,detail,Detail,0.269187,clip,1.0
db4ff0a9e48440a2b2728165e51ba323,A1c195c.jpg,people,no_people,No people,,threshold_rule,1.0
db4ff0a9e48440a2b2728165e51ba323,A1c195c.jpg,condition,rust,Rust or corrosion,0.25663,clip,1.0
db4ff0a9e48440a2b2728165e51ba323,A1c195c.jpg,condition,object_wear,Object wear,0.292787,clip,1.0
6556bbd88e944ba1af7377b79d21100e,A1c196.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
6556bbd88e944ba1af7377b79d21100e,A1c196.jpg,scene_type,object_study,Object study,0.23703,clip,1.0
6556bbd88e944ba1af7377b79d21100e,A1c196.jpg,shot_type,medium,Medium view,0.243611,clip,1.0
6556bbd88e944ba1af7377b79d21100e,A1c196.jpg,people,no_people,No people,,threshold_rule,1.0
6556bbd88e944ba1af7377b79d21100e,A1c196.jpg,condition,rust,Rust or corrosion,0.277278,clip,1.0
6556bbd88e944ba1af7377b79d21100e,A1c196.jpg,condition,object_wear,Object wear,0.276761,clip,1.0
a38e41299e2d451cb83ddd86a8ab6dde,A1c197a.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
a38e41299e2d451cb83ddd86a8ab6dde,A1c197a.jpg,scene_type,object_study,Object study,0.245973,clip,1.0
a38e41299e2d451cb83ddd86a8ab6dde,A1c197a.jpg,shot_type,detail,Detail,0.25777,clip,1.0
a38e41299e2d451cb83ddd86a8ab6dde,A1c197a.jpg,people,no_people,No people,,threshold_rule,1.0
a38e41299e2d451cb83ddd86a8ab6dde,A1c197a.jpg,condition,object_wear,Object wear,0.260254,clip,1.0
79b98107a1f54983b21ea68d6ced0c99,A1c197b.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
79b98107a1f54983b21ea68d6ced0c99,A1c197b.jpg,scene_type,object_study,Object study,0.264513,clip,1.0
79b98107a1f54983b21ea68d6ced0c99,A1c197b.jpg,shot_type,detail,Detail,0.248788,clip,1.0
79b98107a1f54983b21ea68d6ced0c99,A1c197b.jpg,people,no_people,No people,,threshold_rule,1.0
79b98107a1f54983b21ea68d6ced0c99,A1c197b.jpg,condition,object_wear,Object wear,0.274175,clip,1.0
e3dab2d264774935a4efb6c615d1ee6b,A1c19a.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
e3dab2d264774935a4efb6c615d1ee6b,A1c19a.jpg,scene_type,object_study,Object study,0.278601,clip,1.0
e3dab2d264774935a4efb6c615d1ee6b,A1c19a.jpg,shot_type,detail,Detail,0.268835,clip,1.0
e3dab2d264774935a4efb6c615d1ee6b,A1c19a.jpg,people,partial_person,Part of a person,0.24645,clip,1.0
e3dab2d264774935a4efb6c615d1ee6b,A1c19a.jpg,activity,cooking,Cooking,0.257872,clip,1.0
e3dab2d264774935a4efb6c615d1ee6b,A1c19a.jpg,condition,weathered_timber,Weathered timber,0.256032,clip,1.0
e3dab2d264774935a4efb6c615d1ee6b,A1c19a.jpg,condition,rust,Rust or corrosion,0.24499,clip,1.0
e3dab2d264774935a4efb6c615d1ee6b,A1c19a.jpg,condition,object_wear,Object wear,0.286296,clip,1.0
3dc2cae5008e43dfba5b595a4362b713,A1c19c.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
3dc2cae5008e43dfba5b595a4362b713,A1c19c.jpg,scene_type,object_study,Object study,0.265786,clip,1.0
3dc2cae5008e43dfba5b595a4362b713,A1c19c.jpg,shot_type,detail,Detail,0.252612,clip,1.0
3dc2cae5008e43dfba5b595a4362b713,A1c19c.jpg,people,no_people,No people,,threshold_rule,1.0
3dc2cae5008e43dfba5b595a4362b713,A1c19c.jpg,condition,weathered_timber,Weathered timber,0.247953,clip,1.0
3dc2cae5008e43dfba5b595a4362b713,A1c19c.jpg,condition,rust,Rust or corrosion,0.252453,clip,1.0
3dc2cae5008e43dfba5b595a4362b713,A1c19c.jpg,condition,object_wear,Object wear,0.289935,clip,1.0
636556b1aacf4a2e91ba8ba2596686a1,A1c19e.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
636556b1aacf4a2e91ba8ba2596686a1,A1c19e.jpg,scene_type,object_study,Object study,0.284419,clip,1.0
636556b1aacf4a2e91ba8ba2596686a1,A1c19e.jpg,shot_type,detail,Detail,0.248192,clip,1.0
636556b1aacf4a2e91ba8ba2596686a1,A1c19e.jpg,people,partial_person,Part of a person,0.245392,clip,1.0
636556b1aacf4a2e91ba8ba2596686a1,A1c19e.jpg,orientation,back_to_camera,Back to the camera,0.248367,clip,1.0
636556b1aacf4a2e91ba8ba2596686a1,A1c19e.jpg,activity,working,Working,0.250253,clip,1.0
636556b1aacf4a2e91ba8ba2596686a1,A1c19e.jpg,activity,posing,Standing or posing,0.245478,clip,1.0
636556b1aacf4a2e91ba8ba2596686a1,A1c19e.jpg,condition,rust,Rust or corrosion,0.248678,clip,1.0
636556b1aacf4a2e91ba8ba2596686a1,A1c19e.jpg,condition,object_wear,Object wear,0.294771,clip,1.0
d456f1d50ede42f2b972e202f025ff5c,A1c1h.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
d456f1d50ede42f2b972e202f025ff5c,A1c1h.jpg,scene_type,interior,Interior,0.230091,clip,1.0
d456f1d50ede42f2b972e202f025ff5c,A1c1h.jpg,shot_type,detail,Detail,0.239172,clip,1.0
d456f1d50ede42f2b972e202f025ff5c,A1c1h.jpg,people,no_people,No people,,threshold_rule,1.0
d456f1d50ede42f2b972e202f025ff5c,A1c1h.jpg,room,museum_display,Museum display,0.248664,clip,1.0
d456f1d50ede42f2b972e202f025ff5c,A1c1h.jpg,condition,rust,Rust or corrosion,0.243158,clip,1.0
d456f1d50ede42f2b972e202f025ff5c,A1c1h.jpg,condition,object_wear,Object wear,0.245964,clip,1.0
e36ab7ffc1d44769a912e5ba65c2263d,A1c1j.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
e36ab7ffc1d44769a912e5ba65c2263d,A1c1j.jpg,scene_type,interior,Interior,0.238652,clip,1.0
e36ab7ffc1d44769a912e5ba65c2263d,A1c1j.jpg,shot_type,detail,Detail,0.264673,clip,1.0
e36ab7ffc1d44769a912e5ba65c2263d,A1c1j.jpg,people,no_people,No people,,threshold_rule,1.0
e36ab7ffc1d44769a912e5ba65c2263d,A1c1j.jpg,room,kitchen,Kitchen,0.265756,clip,1.0
e36ab7ffc1d44769a912e5ba65c2263d,A1c1j.jpg,condition,rust,Rust or corrosion,0.253975,clip,1.0
e36ab7ffc1d44769a912e5ba65c2263d,A1c1j.jpg,condition,object_wear,Object wear,0.273649,clip,1.0
03d7915d0dc04477af0703b49290bbb3,A1c1p.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
03d7915d0dc04477af0703b49290bbb3,A1c1p.jpg,scene_type,object_study,Object study,0.246017,clip,1.0
03d7915d0dc04477af0703b49290bbb3,A1c1p.jpg,shot_type,detail,Detail,0.254577,clip,1.0
03d7915d0dc04477af0703b49290bbb3,A1c1p.jpg,people,no_people,No people,,threshold_rule,1.0
03d7915d0dc04477af0703b49290bbb3,A1c1p.jpg,condition,rust,Rust or corrosion,0.244035,clip,1.0
03d7915d0dc04477af0703b49290bbb3,A1c1p.jpg,condition,object_wear,Object wear,0.284543,clip,1.0
814ce0d03f764196822fa1e4a8f66cc3,A1c1q.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
814ce0d03f764196822fa1e4a8f66cc3,A1c1q.jpg,scene_type,object_study,Object study,0.250894,clip,1.0
814ce0d03f764196822fa1e4a8f66cc3,A1c1q.jpg,shot_type,detail,Detail,0.242118,clip,1.0
814ce0d03f764196822fa1e4a8f66cc3,A1c1q.jpg,people,partial_person,Part of a person,0.240703,clip,1.0
814ce0d03f764196822fa1e4a8f66cc3,A1c1q.jpg,activity,working,Working,0.262391,clip,1.0
814ce0d03f764196822fa1e4a8f66cc3,A1c1q.jpg,activity,cooking,Cooking,0.272937,clip,1.0
814ce0d03f764196822fa1e4a8f66cc3,A1c1q.jpg,condition,object_wear,Object wear,0.274995,clip,1.0
cf362aaf28254ec59961cafc046ff490,A1c1r.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
cf362aaf28254ec59961cafc046ff490,A1c1r.jpg,scene_type,object_study,Object study,0.261307,clip,1.0
cf362aaf28254ec59961cafc046ff490,A1c1r.jpg,shot_type,detail,Detail,0.26495,clip,1.0
cf362aaf28254ec59961cafc046ff490,A1c1r.jpg,people,partial_person,Part of a person,0.246664,clip,1.0
cf362aaf28254ec59961cafc046ff490,A1c1r.jpg,activity,working,Working,0.264087,clip,1.0
cf362aaf28254ec59961cafc046ff490,A1c1r.jpg,activity,cooking,Cooking,0.256974,clip,1.0
cf362aaf28254ec59961cafc046ff490,A1c1r.jpg,condition,rust,Rust or corrosion,0.241227,clip,1.0
cf362aaf28254ec59961cafc046ff490,A1c1r.jpg,condition,object_wear,Object wear,0.28598,clip,1.0
efd9e5ac208a472c90168e0545ccf2f4,A1c1s.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
efd9e5ac208a472c90168e0545ccf2f4,A1c1s.jpg,scene_type,object_study,Object study,0.263338,clip,1.0
efd9e5ac208a472c90168e0545ccf2f4,A1c1s.jpg,shot_type,detail,Detail,0.259348,clip,1.0
efd9e5ac208a472c90168e0545ccf2f4,A1c1s.jpg,people,no_people,No people,,threshold_rule,1.0
efd9e5ac208a472c90168e0545ccf2f4,A1c1s.jpg,nature,exposed_rock,Exposed rock,0.244414,clip,1.0
efd9e5ac208a472c90168e0545ccf2f4,A1c1s.jpg,condition,rust,Rust or corrosion,0.242786,clip,1.0
efd9e5ac208a472c90168e0545ccf2f4,A1c1s.jpg,condition,object_wear,Object wear,0.290204,clip,1.0
b1991f85210c4466b0b5168427837009,A1c1t.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
b1991f85210c4466b0b5168427837009,A1c1t.jpg,scene_type,object_study,Object study,0.278163,clip,1.0
b1991f85210c4466b0b5168427837009,A1c1t.jpg,shot_type,medium,Medium view,0.279588,clip,1.0
b1991f85210c4466b0b5168427837009,A1c1t.jpg,people,partial_person,Part of a person,0.246105,clip,1.0
b1991f85210c4466b0b5168427837009,A1c1t.jpg,activity,working,Working,0.257923,clip,1.0
b1991f85210c4466b0b5168427837009,A1c1t.jpg,activity,sleeping,Sleeping,0.240159,clip,1.0
b1991f85210c4466b0b5168427837009,A1c1t.jpg,condition,rust,Rust or corrosion,0.272462,clip,1.0
b1991f85210c4466b0b5168427837009,A1c1t.jpg,condition,object_wear,Object wear,0.278118,clip,1.0
772c116f945845f38387cf5b091cabf7,A1c1u.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
772c116f945845f38387cf5b091cabf7,A1c1u.jpg,scene_type,interior,Interior,0.249313,clip,1.0
772c116f945845f38387cf5b091cabf7,A1c1u.jpg,shot_type,medium,Medium view,0.251206,clip,1.0
772c116f945845f38387cf5b091cabf7,A1c1u.jpg,people,no_people,No people,,threshold_rule,1.0
772c116f945845f38387cf5b091cabf7,A1c1u.jpg,room,kitchen,Kitchen,0.338161,clip,1.0
772c116f945845f38387cf5b091cabf7,A1c1u.jpg,condition,rust,Rust or corrosion,0.242178,clip,1.0
772c116f945845f38387cf5b091cabf7,A1c1u.jpg,condition,object_wear,Object wear,0.288477,clip,1.0
f50a331e906c4ed7b79fe8dca2df9a6f,A1c1w.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
f50a331e906c4ed7b79fe8dca2df9a6f,A1c1w.jpg,scene_type,interior,Interior,0.264779,clip,1.0
f50a331e906c4ed7b79fe8dca2df9a6f,A1c1w.jpg,shot_type,medium,Medium view,0.254866,clip,1.0
f50a331e906c4ed7b79fe8dca2df9a6f,A1c1w.jpg,people,no_people,No people,,threshold_rule,1.0
f50a331e906c4ed7b79fe8dca2df9a6f,A1c1w.jpg,room,kitchen,Kitchen,0.348738,clip,1.0
f50a331e906c4ed7b79fe8dca2df9a6f,A1c1w.jpg,condition,object_wear,Object wear,0.268296,clip,1.0
baeeca8efd4a47589e66df1848238900,A1c1y.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
baeeca8efd4a47589e66df1848238900,A1c1y.jpg,scene_type,object_study,Object study,0.259689,clip,1.0
baeeca8efd4a47589e66df1848238900,A1c1y.jpg,shot_type,detail,Detail,0.247832,clip,1.0
baeeca8efd4a47589e66df1848238900,A1c1y.jpg,people,no_people,No people,,threshold_rule,1.0
baeeca8efd4a47589e66df1848238900,A1c1y.jpg,condition,object_wear,Object wear,0.278712,clip,1.0
488e6438bb18445ab069c7635bcd51c6,A1c2&85etc.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
488e6438bb18445ab069c7635bcd51c6,A1c2&85etc.jpg,scene_type,interior,Interior,0.255942,clip,1.0
488e6438bb18445ab069c7635bcd51c6,A1c2&85etc.jpg,shot_type,medium,Medium view,0.268402,clip,1.0
488e6438bb18445ab069c7635bcd51c6,A1c2&85etc.jpg,people,no_people,No people,,threshold_rule,1.0
488e6438bb18445ab069c7635bcd51c6,A1c2&85etc.jpg,room,bunkroom,Bunkroom,0.270176,clip,1.0
488e6438bb18445ab069c7635bcd51c6,A1c2&85etc.jpg,condition,object_wear,Object wear,0.255716,clip,1.0
7d3e5b5a7e594d6b945b9136af6d5d82,A1c2.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
7d3e5b5a7e594d6b945b9136af6d5d82,A1c2.jpg,scene_type,interior,Interior,0.271619,clip,1.0
7d3e5b5a7e594d6b945b9136af6d5d82,A1c2.jpg,shot_type,medium,Medium view,0.266206,clip,1.0
7d3e5b5a7e594d6b945b9136af6d5d82,A1c2.jpg,people,no_people,No people,,threshold_rule,1.0
7d3e5b5a7e594d6b945b9136af6d5d82,A1c2.jpg,room,kitchen,Kitchen,0.337442,clip,1.0
7d3e5b5a7e594d6b945b9136af6d5d82,A1c2.jpg,condition,object_wear,Object wear,0.275764,clip,1.0
28375e5ca1df45558d8c931d09569574,A1c20.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
28375e5ca1df45558d8c931d09569574,A1c20.jpg,scene_type,object_study,Object study,0.263934,clip,1.0
28375e5ca1df45558d8c931d09569574,A1c20.jpg,shot_type,detail,Detail,0.237432,clip,1.0
28375e5ca1df45558d8c931d09569574,A1c20.jpg,people,partial_person,Part of a person,0.24777,clip,1.0
28375e5ca1df45558d8c931d09569574,A1c20.jpg,activity,working,Working,0.265813,clip,1.0
28375e5ca1df45558d8c931d09569574,A1c20.jpg,condition,weathered_timber,Weathered timber,0.249073,clip,1.0
28375e5ca1df45558d8c931d09569574,A1c20.jpg,condition,rust,Rust or corrosion,0.240629,clip,1.0
28375e5ca1df45558d8c931d09569574,A1c20.jpg,condition,object_wear,Object wear,0.284889,clip,1.0
815e2bc699744f1991b4284e0a547b59,A1c202b.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
815e2bc699744f1991b4284e0a547b59,A1c202b.jpg,scene_type,object_study,Object study,0.227824,clip,1.0
815e2bc699744f1991b4284e0a547b59,A1c202b.jpg,shot_type,detail,Detail,0.236701,clip,1.0
815e2bc699744f1991b4284e0a547b59,A1c202b.jpg,people,no_people,No people,,threshold_rule,1.0
8f861bed96814d628c292e7f09cdf414,A1c206a.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
8f861bed96814d628c292e7f09cdf414,A1c206a.jpg,scene_type,object_study,Object study,0.237455,clip,1.0
8f861bed96814d628c292e7f09cdf414,A1c206a.jpg,shot_type,detail,Detail,0.240477,clip,1.0
8f861bed96814d628c292e7f09cdf414,A1c206a.jpg,people,no_people,No people,,threshold_rule,1.0
8f861bed96814d628c292e7f09cdf414,A1c206a.jpg,condition,object_wear,Object wear,0.255571,clip,1.0
586500a41d284e64badca07e35ded0ed,A1c206b.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
586500a41d284e64badca07e35ded0ed,A1c206b.jpg,scene_type,object_study,Object study,0.244631,clip,1.0
586500a41d284e64badca07e35ded0ed,A1c206b.jpg,shot_type,detail,Detail,0.24169,clip,1.0
586500a41d284e64badca07e35ded0ed,A1c206b.jpg,people,no_people,No people,,threshold_rule,1.0
586500a41d284e64badca07e35ded0ed,A1c206b.jpg,condition,object_wear,Object wear,0.260426,clip,1.0
9d501d60385245b2879dc843dcce9551,A1c207.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
9d501d60385245b2879dc843dcce9551,A1c207.jpg,scene_type,object_study,Object study,0.233773,clip,1.0
9d501d60385245b2879dc843dcce9551,A1c207.jpg,shot_type,detail,Detail,0.226318,clip,1.0
9d501d60385245b2879dc843dcce9551,A1c207.jpg,people,no_people,No people,,threshold_rule,1.0
9d501d60385245b2879dc843dcce9551,A1c207.jpg,condition,object_wear,Object wear,0.247454,clip,1.0
e19848cbacdd494482fb164cb7f3fc4f,A1c208.jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
e19848cbacdd494482fb164cb7f3fc4f,A1c208.jpg,scene_type,object_study,Object study,0.243292,clip,1.0
e19848cbacdd494482fb164cb7f3fc4f,A1c208.jpg,shot_type,detail,Detail,0.248531,clip,1.0
e19848cbacdd494482fb164cb7f3fc4f,A1c208.jpg,people,no_people,No people,,threshold_rule,1.0
